Time (sec),X,Y,R,Theta,Delta_Time,Delta_X,Delta_Y,Speed_X,Speed_Y,Speed,Acceleration_X,Acceleration_Y,Acceleration,Delta_Theta,Angular_Velocity,Delta_Omega,Angular_Acceleration
5.709698,0.338003,0.099127,0.352239,0.285274,0.004159,-0.001981,0.002697,-0.353560,0.657407,0.752241,3.679178,-49.647606,49.783744,0.002605,0.629798,-0.048726,-13.044547
5.713856,0.337616,0.099819,0.352062,0.287468,0.004159,-0.001837,0.002432,-0.343355,0.599856,0.696203,9.846361,-47.099958,48.118156,0.002194,0.597509,-0.032289,-12.089721
5.718015,0.337316,0.100586,0.351994,0.289799,0.004159,-0.001467,0.002187,-0.345446,0.557152,0.658402,6.685232,-40.644781,41.190904,0.002331,0.566125,-0.031384,-10.849207
5.722174,0.336979,0.101163,0.351836,0.291645,0.004159,-0.001024,0.002035,-0.346693,0.515731,0.620765,1.651285,-34.068612,34.108607,0.001846,0.519936,-0.046188,-10.706902
5.726332,0.336655,0.101782,0.351704,0.293597,0.004159,-0.000961,0.001964,-0.317588,0.475620,0.571614,6.196152,-29.874792,30.510580,0.001952,0.466847,-0.053089,-10.414150
5.730491,0.336107,0.102461,0.351377,0.295897,0.004159,-0.001209,0.001875,-0.270448,0.432696,0.509880,18.034620,-29.927619,34.941521,0.002300,0.412807,-0.054041,-11.694327
5.734649,0.335719,0.102967,0.351154,0.297596,0.004159,-0.001260,0.001804,-0.221805,0.392841,0.446998,30.031570,-29.551010,42.132617,0.001700,0.373205,-0.039601,-14.794521
5.738808,0.335559,0.103363,0.351118,0.298809,0.004159,-0.001096,0.001580,-0.202083,0.342965,0.394690,27.775326,-31.899277,42.296957,0.001212,0.315709,-0.057496,-16.488620
5.742966,0.335399,0.103590,0.351032,0.299563,0.004159,-0.000708,0.001129,-0.191800,0.281056,0.344618,18.912238,-36.464594,41.077236,0.000754,0.236244,-0.079465,-16.520968
5.747125,0.335365,0.103801,0.351062,0.300164,0.004159,-0.000354,0.000834,-0.174976,0.208971,0.282905,11.260774,-44.214896,45.626331,0.000602,0.163261,-0.072983,-14.807057
5.751283,0.335142,0.103961,0.350896,0.300789,0.004159,-0.000417,0.000598,-0.135220,0.136638,0.208442,16.078299,-49.615228,52.155369,0.000624,0.085924,-0.077336,-12.111944
5.755442,0.334838,0.103944,0.350601,0.300999,0.004159,-0.000560,0.000354,-0.091559,0.073822,0.137645,24.104668,-49.833354,55.357007,0.000210,0.028923,-0.057002,-9.159666
5.759601,0.334712,0.103864,0.350457,0.300888,0.004159,-0.000653,0.000063,-0.068407,0.031493,0.092826,25.626440,-42.677787,49.780598,-0.000111,0.028751,-0.000172,-5.144230
5.763759,0.334834,0.103835,0.350565,0.300704,0.004159,-0.000308,-0.000126,-0.069584,0.016165,0.080605,15.783488,-28.969908,32.990515,-0.000184,0.045342,0.016591,0.105765
5.767918,0.334805,0.103885,0.350551,0.300867,0.004159,-0.000034,-0.000059,-0.085451,0.028573,0.094736,1.468945,-10.880757,10.979466,0.000163,0.076247,0.030905,5.073867
5.772076,0.334750,0.104037,0.350544,0.301326,0.004159,0.000038,0.000173,-0.090447,0.056027,0.117386,-5.299789,5.899637,7.930541,0.000460,0.107860,0.031613,8.158434
5.776235,0.334463,0.104256,0.350336,0.302167,0.004159,-0.000371,0.000421,-0.078718,0.093565,0.141253,-2.196601,18.612314,18.741486,0.000840,0.137719,0.029860,9.721836
5.780393,0.334147,0.104610,0.350139,0.303400,0.004159,-0.000657,0.000725,-0.065034,0.139153,0.169283,4.909547,26.590967,27.040400,0.001234,0.188816,0.051097,8.738236
5.784552,0.334126,0.104935,0.350216,0.304303,0.004159,-0.000624,0.000898,-0.062178,0.184345,0.200855,6.797704,30.856360,31.596262,0.000902,0.228558,0.039742,6.365222
5.788710,0.334151,0.105289,0.350347,0.305245,0.004159,-0.000312,0.001032,-0.070689,0.222797,0.237691,1.930759,31.076191,31.136112,0.000942,0.249664,0.021106,4.969343
5.792869,0.334231,0.105622,0.350523,0.306082,0.004159,0.000084,0.001011,-0.065835,0.245956,0.262765,-0.192565,25.682676,25.683398,0.000837,0.247570,-0.002094,3.111958
5.797028,0.334160,0.105929,0.350548,0.306981,0.004159,0.000034,0.000995,-0.045021,0.257274,0.269291,4.125656,17.537019,18.015773,0.000898,0.241334,-0.006237,1.419237
5.801186,0.334008,0.106346,0.350530,0.308246,0.004159,-0.000143,0.001058,-0.016654,0.258769,0.261306,12.993856,8.650074,15.609743,0.001265,0.229266,-0.012068,-0.318361
5.805345,0.333970,0.106667,0.350591,0.309149,0.004159,-0.000261,0.001045,-0.009829,0.255544,0.254333,13.467599,2.305664,13.663539,0.000903,0.232880,0.003614,-2.104371
5.809503,0.334054,0.107025,0.350780,0.310049,0.004159,-0.000105,0.001096,-0.022259,0.251930,0.250872,5.473609,-1.284901,5.622398,0.000900,0.242127,0.009247,-2.041066
5.813662,0.334130,0.107370,0.350958,0.310921,0.004159,0.000122,0.001024,-0.034746,0.247374,0.249557,-4.350599,-2.740212,5.141641,0.000872,0.227340,-0.014787,-1.309336
5.817820,0.333958,0.107699,0.350894,0.311963,0.004159,-0.000013,0.001032,-0.031061,0.244107,0.250250,-5.105520,-2.750437,5.799245,0.001043,0.220290,-0.007050,-0.264708
5.821979,0.333806,0.108015,0.350847,0.312953,0.004159,-0.000249,0.000990,-0.007576,0.241846,0.250395,3.530921,-2.424952,4.283432,0.000990,0.215037,-0.005254,0.736272
5.826137,0.333743,0.108407,0.350908,0.314071,0.004159,-0.000388,0.001037,0.013422,0.245659,0.255372,11.582851,-0.412395,11.590190,0.001118,0.218834,0.003797,2.177829
5.830296,0.333953,0.108715,0.351203,0.314719,0.004159,-0.000004,0.001016,0.021862,0.256983,0.267688,12.726310,3.096372,13.097576,0.000648,0.243095,0.024261,3.120880
5.834455,0.334231,0.109056,0.351574,0.315398,0.004159,0.000426,0.001041,0.022280,0.273424,0.284744,7.179425,7.593524,10.450156,0.000678,0.258517,0.015423,4.476499
5.838613,0.334231,0.109549,0.351727,0.316730,0.004159,0.000489,0.001142,0.020608,0.295350,0.305515,1.727970,11.949235,12.073529,0.001333,0.278971,0.020453,5.298528
5.842772,0.334147,0.110034,0.351798,0.318114,0.004159,0.000194,0.001319,0.022642,0.318694,0.325485,0.187452,14.839409,14.840593,0.001384,0.303821,0.024851,3.795980
5.846930,0.334046,0.110544,0.351862,0.319580,0.004159,-0.000185,0.001488,0.007739,0.338487,0.346059,-3.496838,15.645455,16.031473,0.001466,0.324879,0.021058,1.326701
5.851089,0.333966,0.111028,0.351938,0.320959,0.004159,-0.000265,0.001479,-0.024137,0.343823,0.355375,-10.759765,11.656128,15.863097,0.001379,0.321436,-0.003443,-1.785483
5.855247,0.333970,0.111484,0.352086,0.322182,0.004159,-0.000177,0.001450,-0.066855,0.330741,0.342222,-21.521234,2.896991,21.715341,0.001223,0.306218,-0.015219,-5.274024
5.859406,0.333743,0.111897,0.352001,0.323500,0.004159,-0.000303,0.001353,-0.090886,0.297660,0.311476,-23.716130,-9.817391,25.667801,0.001318,0.256670,-0.049548,-8.242533
5.863564,0.333532,0.112217,0.351904,0.324553,0.004159,-0.000434,0.001188,-0.087952,0.249875,0.269351,-15.345531,-22.591416,27.310390,0.001053,0.189650,-0.067021,-11.382390
5.867723,0.333338,0.112310,0.351749,0.324979,0.004159,-0.000632,0.000826,-0.070030,0.193147,0.218072,-0.763442,-33.087043,33.095850,0.000426,0.137123,-0.052526,-12.911746
5.871882,0.333410,0.112326,0.351823,0.324959,0.004159,-0.000333,0.000430,-0.051839,0.137580,0.161487,9.389658,-38.494192,39.622828,-0.000020,0.090593,-0.046531,-12.348195
5.876040,0.333532,0.112381,0.351956,0.324996,0.004159,0.000000,0.000164,-0.035759,0.088533,0.111078,12.550787,-38.797524,40.777078,0.000037,0.042996,-0.047597,-9.948244
5.880199,0.333620,0.112402,0.352047,0.324972,0.004159,0.000282,0.000093,-0.014443,0.046389,0.071848,13.367056,-35.290461,37.737181,-0.000024,0.004313,-0.038682,-7.216981
5.884357,0.333566,0.112428,0.352003,0.325090,0.004159,0.000156,0.000101,0.014393,0.014988,0.038136,15.926633,-29.479438,33.506639,0.000118,-0.020059,-0.024372,-4.162984
5.888516,0.333490,0.112457,0.351940,0.325238,0.004159,-0.000042,0.000076,0.030813,0.002034,0.023254,16.008430,-20.800394,26.247404,0.000148,-0.006737,0.013322,-1.486457
5.892674,0.333587,0.112482,0.352040,0.325218,0.004159,-0.000034,0.000080,0.032620,0.005747,0.025065,11.317009,-9.773084,14.952855,-0.000020,0.012693,0.019431,0.310012
5.896833,0.333734,0.112449,0.352169,0.324994,0.004159,0.000169,0.000021,0.014946,0.016207,0.033548,0.132921,0.293107,0.321838,-0.000225,0.024123,0.011430,2.087754
5.900991,0.333700,0.112487,0.352149,0.325126,0.004159,0.000211,0.000029,0.002126,0.022465,0.041623,-6.898246,4.912956,8.468939,0.000133,0.021731,-0.002392,3.428920
5.905150,0.333625,0.112588,0.352110,0.325467,0.004159,0.000038,0.000105,-0.002487,0.025540,0.043069,-8.442172,4.759586,9.691436,0.000341,0.025148,0.003417,3.092887
5.909309,0.333490,0.112706,0.352020,0.325907,0.004159,-0.000244,0.000257,0.002381,0.032818,0.052477,-3.021391,3.994439,5.008428,0.000440,0.039267,0.014118,1.760102
5.913467,0.333566,0.112693,0.352088,0.325804,0.004159,-0.000135,0.000206,0.005152,0.042832,0.055987,0.727656,4.897619,4.951379,-0.000103,0.046128,0.006861,-0.241886
5.917626,0.333658,0.112727,0.352186,0.325811,0.004159,0.000034,0.000139,0.006697,0.052710,0.054965,2.208529,6.533566,6.896745,0.000006,0.050276,0.004148,-1.202761
5.921784,0.333768,0.112798,0.352313,0.325904,0.004159,0.000278,0.000093,0.015506,0.055262,0.057691,3.156016,5.396923,6.251977,0.000093,0.038098,-0.012178,-2.408297
5.925943,0.333747,0.112908,0.352328,0.326218,0.004159,0.000181,0.000215,0.035150,0.046283,0.065162,7.213507,0.829903,7.261090,0.000314,0.004138,-0.033960,-3.921992
5.930101,0.333781,0.113009,0.352393,0.326459,0.004159,0.000122,0.000282,0.058536,0.027709,0.074876,12.465581,-6.012108,13.839659,0.000241,-0.020882,-0.025020,-6.166964
5.934260,0.333953,0.112916,0.352527,0.326053,0.004159,0.000185,0.000118,0.073978,0.001346,0.082823,14.060630,-12.964886,19.125626,-0.000406,-0.046774,-0.025891,-8.242729
5.938418,0.334156,0.112832,0.352691,0.325642,0.004159,0.000409,-0.000076,0.075756,-0.026504,0.100311,9.764563,-17.502937,20.042442,-0.000410,-0.072291,-0.025517,-8.933640
5.942577,0.334278,0.112634,0.352744,0.325000,0.004159,0.000497,-0.000375,0.072567,-0.064963,0.124667,3.374142,-22.284676,22.538669,-0.000643,-0.121314,-0.049023,-9.138889
5.946736,0.334303,0.112394,0.352691,0.324331,0.004159,0.000350,-0.000523,0.071249,-0.109482,0.149421,-0.656083,-26.650611,26.658686,-0.000668,-0.165143,-0.043829,-8.293162
5.950894,0.334354,0.112192,0.352675,0.323742,0.004159,0.000198,-0.000641,0.074807,-0.158153,0.180058,-0.228351,-31.657293,31.658117,-0.000589,-0.206269,-0.041126,-7.435901
5.955053,0.334413,0.111829,0.352615,0.322714,0.004159,0.000135,-0.000805,0.071759,-0.200070,0.209208,-0.194269,-32.488900,32.489481,-0.001028,-0.231225,-0.024956,-6.963688
5.959211,0.334526,0.111441,0.352601,0.321569,0.004159,0.000223,-0.000952,0.056807,-0.232506,0.237733,-3.472981,-29.583389,29.786549,-0.001145,-0.238980,-0.007756,-5.666165
5.963370,0.334602,0.111024,0.352541,0.320378,0.004159,0.000249,-0.001167,0.037198,-0.257245,0.257178,-9.043724,-23.828602,25.487079,-0.001191,-0.255359,-0.016379,-4.223480
5.967528,0.334678,0.110683,0.352506,0.319391,0.004159,0.000265,-0.001146,0.024676,-0.273098,0.272477,-11.322122,-17.560877,20.894373,-0.000987,-0.262930,-0.007571,-2.356110
5.971687,0.334644,0.110245,0.352336,0.318241,0.004159,0.000118,-0.001197,0.022762,-0.288044,0.289440,-8.186555,-13.355128,15.664582,-0.001151,-0.277884,-0.014954,-1.261684
5.975845,0.334585,0.109823,0.352149,0.317156,0.004159,-0.000017,-0.001201,0.020565,-0.298553,0.300534,-3.999551,-9.933270,10.708234,-0.001084,-0.282187,-0.004304,-0.144976
5.980004,0.334585,0.109431,0.352026,0.316099,0.004159,-0.000093,-0.001252,0.020211,-0.302791,0.304805,-1.073591,-7.140230,7.220491,-0.001058,-0.274442,0.007745,0.578716
5.984163,0.334691,0.109027,0.352001,0.314913,0.004159,0.000046,-0.001218,0.021841,-0.300013,0.302223,-0.221535,-2.878246,2.886759,-0.001185,-0.272142,0.002301,1.116557
5.988321,0.334754,0.108622,0.351936,0.313764,0.004159,0.000169,-0.001201,0.029169,-0.289567,0.292487,2.068792,2.160814,2.991491,-0.001149,-0.260755,0.011386,2.203035
5.992480,0.334813,0.108184,0.351857,0.312528,0.004159,0.000228,-0.001247,0.034873,-0.278441,0.282042,3.525808,5.855330,6.834926,-0.001237,-0.249748,0.011007,2.838832
5.996638,0.334859,0.107864,0.351803,0.311621,0.004159,0.000169,-0.001163,0.041521,-0.261703,0.266175,4.732320,9.212431,10.356821,-0.000907,-0.233125,0.016624,3.329411
6.000797,0.335032,0.107573,0.351878,0.310684,0.004159,0.000278,-0.001049,0.045319,-0.246878,0.251484,3.883672,10.265572,10.975649,-0.000937,-0.224333,0.008791,2.592913
6.004955,0.335045,0.107269,0.351798,0.309852,0.004159,0.000232,-0.000914,0.044121,-0.235808,0.239967,2.223866,10.251939,10.490369,-0.000832,-0.219044,0.005289,1.498737
6.009114,0.334990,0.107012,0.351667,0.309203,0.004159,0.000131,-0.000851,0.031443,-0.230677,0.234205,-2.423248,7.460603,7.844280,-0.000649,-0.208456,0.010588,0.198748
6.013273,0.334998,0.106675,0.351573,0.308282,0.004159,-0.000034,-0.000898,0.017171,-0.230266,0.232602,-6.768734,3.994439,7.859472,-0.000921,-0.211121,-0.002665,-1.764880
6.017431,0.335062,0.106317,0.351525,0.307257,0.004159,0.000017,-0.000952,0.004535,-0.236588,0.237473,-9.519171,-0.187452,9.521016,-0.001026,-0.225616,-0.014495,-3.147818
6.021590,0.335032,0.105895,0.351369,0.306139,0.004159,0.000042,-0.001117,0.000120,-0.254999,0.255266,-7.532176,-5.848513,9.536183,-0.001118,-0.254937,-0.029322,-4.490332
6.025748,0.335003,0.105470,0.351213,0.305009,0.004159,0.000004,-0.001205,-0.004507,-0.281347,0.280060,-5.212879,-12.283241,13.343617,-0.001130,-0.279084,-0.024146,-5.152128
6.029907,0.334973,0.105061,0.351062,0.303923,0.004159,-0.000088,-0.001256,0.003770,-0.308425,0.307898,-0.184044,-17.274586,17.275566,-0.001085,-0.306648,-0.027564,-5.566600
6.034065,0.335074,0.104551,0.351007,0.302451,0.004159,0.000042,-0.001344,0.018312,-0.331315,0.332180,4.374456,-18.351585,18.865750,-0.001472,-0.330012,-0.023365,-5.509427
6.038224,0.335150,0.104007,0.350918,0.300908,0.004159,0.000147,-0.001462,0.038438,-0.346417,0.349909,10.326920,-15.647159,18.747769,-0.001543,-0.337734,-0.007721,-3.842159
6.042382,0.335285,0.103498,0.350896,0.299406,0.004159,0.000312,-0.001563,0.058635,-0.356501,0.363594,13.193237,-11.560697,17.541700,-0.001502,-0.351505,-0.013771,-2.090804
6.046541,0.335369,0.103004,0.350831,0.297992,0.004159,0.000295,-0.001547,0.084033,-0.357592,0.370511,15.803937,-6.318848,17.020349,-0.001414,-0.354608,-0.003103,-0.460617
6.050700,0.335664,0.102558,0.350982,0.296529,0.004159,0.000514,-0.001450,0.114775,-0.354021,0.375101,18.356697,-1.828512,18.447541,-0.001463,-0.353851,0.000758,0.774551
6.054858,0.335803,0.102086,0.350978,0.295127,0.004159,0.000518,-0.001412,0.139295,-0.342682,0.370469,19.396206,3.323019,19.678802,-0.001402,-0.341060,0.012790,2.031376
6.059017,0.336001,0.101656,0.351043,0.293791,0.004159,0.000632,-0.001349,0.147147,-0.325674,0.357311,15.176824,7.675322,17.007250,-0.001336,-0.314681,0.026380,2.943201
6.063175,0.336334,0.101235,0.351240,0.292368,0.004159,0.000670,-0.001323,0.145779,-0.309672,0.342269,7.455491,10.664334,13.012009,-0.001423,-0.308968,0.005712,3.360590
6.067334,0.336499,0.100889,0.351298,0.291291,0.004159,0.000695,-0.001197,0.135050,-0.297611,0.328338,-1.020763,10.838154,10.886117,-0.001077,-0.299178,0.009790,3.782399
6.071492,0.336617,0.100501,0.351299,0.290138,0.004159,0.000615,-0.001155,0.125058,-0.289532,0.316753,-5.311718,8.690972,10.185644,-0.001154,-0.284217,0.014961,3.259767
6.075651,0.336663,0.100139,0.351240,0.289111,0.004159,0.000329,-0.001096,0.101141,-0.282134,0.303283,-10.734203,6.622180,12.612549,-0.001026,-0.269044,0.015173,2.609811
6.079809,0.336667,0.099722,0.351126,0.287969,0.004159,0.000169,-0.001167,0.077896,-0.273977,0.289014,-13.743665,5.683214,14.872366,-0.001142,-0.257908,0.011137,1.742295
6.083968,0.336806,0.099262,0.351129,0.286602,0.004159,0.000190,-0.001239,0.047509,-0.272205,0.279667,-18.648100,4.166554,19.107899,-0.001367,-0.254802,0.003106,1.213890
6.088127,0.336823,0.098959,0.351059,0.285759,0.004159,0.000160,-0.001180,0.025179,-0.273282,0.274962,-18.266379,2.128436,18.389966,-0.000843,-0.254136,0.000666,1.580316
6.092285,0.336849,0.098630,0.350991,0.284841,0.004159,0.000181,-0.001091,0.010786,-0.278271,0.275566,-16.137943,-1.032692,16.170951,-0.000919,-0.260200,-0.006064,0.391935
6.096444,0.336735,0.098196,0.350760,0.283744,0.004159,-0.000072,-0.001066,0.009886,-0.279866,0.276927,-9.047132,-1.842145,9.232773,-0.001096,-0.258794,0.001406,-0.828162
6.100602,0.336861,0.097817,0.350776,0.282605,0.004159,0.000038,-0.001142,0.021919,-0.277875,0.278618,-0.783892,-1.104265,1.354211,-0.001139,-0.258699,0.000095,-1.754476
6.104761,0.336878,0.097366,0.350666,0.281357,0.004159,0.000029,-0.001264,0.039047,-0.272510,0.278164,6.796000,1.385443,6.935781,-0.001248,-0.259411,-0.000713,-2.457909
6.108919,0.337047,0.097003,0.350728,0.280231,0.004159,0.000312,-0.001193,0.061498,-0.269817,0.282704,12.411049,2.416431,12.644101,-0.001126,-0.269322,-0.009910,-2.858355
6.113078,0.337249,0.096649,0.350825,0.279102,0.004159,0.000388,-0.001167,0.095237,-0.277988,0.301638,17.630745,-0.027266,17.630766,-0.001129,-0.307598,-0.038276,-3.304455
6.117236,0.337451,0.096270,0.350915,0.277904,0.004159,0.000573,-0.001096,0.133796,-0.289964,0.325912,22.783981,-4.197228,23.167359,-0.001198,-0.322259,-0.014661,-3.803129
6.121395,0.337759,0.095878,0.351103,0.276590,0.004159,0.000712,-0.001125,0.179406,-0.300892,0.350993,28.353020,-7.472532,29.321195,-0.001314,-0.334467,-0.012208,-4.224593
6.125554,0.338092,0.095402,0.351294,0.275027,0.004159,0.000843,-0.001247,0.206689,-0.308007,0.367645,26.800573,-7.218619,27.755706,-0.001563,-0.347716,-0.013250,-4.410948
6.129712,0.338416,0.094871,0.351463,0.273322,0.004159,0.000965,-0.001399,0.220763,-0.317666,0.381347,20.912865,-6.661375,21.948163,-0.001705,-0.358986,-0.011270,-3.806444
6.133871,0.338800,0.094315,0.351682,0.271505,0.004159,0.001041,-0.001563,0.211473,-0.335120,0.396367,7.711108,-8.230862,11.278665,-0.001817,-0.374476,-0.015490,-2.658265
6.138029,0.339023,0.093910,0.351789,0.270227,0.004159,0.000931,-0.001492,0.195450,-0.354864,0.409474,-2.702722,-11.267590,11.587204,-0.001278,-0.388970,-0.014494,-1.278006
6.142188,0.339238,0.093400,0.351861,0.268667,0.004159,0.000822,-0.001471,0.165005,-0.376634,0.419680,-13.407955,-14.179918,19.515208,-0.001560,-0.395011,-0.006041,-1.555524
6.146346,0.339217,0.092814,0.351685,0.267077,0.004159,0.000417,-0.001500,0.131188,-0.395640,0.425533,-19.305888,-14.553119,24.176653,-0.001590,-0.400646,-0.005636,-1.222729
6.150505,0.339314,0.092237,0.351627,0.265421,0.004159,0.000291,-0.001673,0.096130,-0.406072,0.422061,-23.883133,-12.313915,26.870738,-0.001656,-0.390986,0.009661,-1.021326
6.154663,0.339402,0.091613,0.351549,0.263643,0.004159,0.000164,-0.001787,0.073056,-0.410551,0.417204,-22.110856,-8.155881,23.567104,-0.001778,-0.389826,0.001160,-0.846144
6.158822,0.339504,0.090990,0.351485,0.261854,0.004159,0.000287,-0.001825,0.065311,-0.410451,0.413838,-15.841427,-3.561595,16.236865,-0.001788,-0.394495,-0.004670,-0.580839
6.162981,0.339546,0.090412,0.351377,0.260236,0.004159,0.000232,-0.001825,0.078555,-0.415136,0.422829,-4.226198,-2.179560,4.755127,-0.001618,-0.413579,-0.019084,-0.375934
6.167139,0.339828,0.089873,0.351511,0.258547,0.004159,0.000426,-0.001740,0.105322,-0.416390,0.433130,7.758823,-1.404188,7.884864,-0.001690,-0.412968,0.000611,-0.488693
6.171298,0.340077,0.089409,0.351634,0.257091,0.004159,0.000573,-0.001580,0.148699,-0.413881,0.446604,20.052289,-0.824790,20.069244,-0.001455,-0.419182,-0.006214,-0.858581
6.175456,0.340443,0.088819,0.351839,0.255205,0.004159,0.000898,-0.001593,0.189405,-0.405611,0.453652,26.655724,2.290327,26.753938,-0.001887,-0.419988,-0.000806,-1.805520
6.179615,0.340831,0.088242,0.352069,0.253340,0.004159,0.001003,-0.001631,0.230635,-0.398170,0.463260,30.133817,4.381273,30.450656,-0.001865,-0.421481,-0.001493,-2.020639
6.183773,0.341236,0.087631,0.352308,0.251373,0.004159,0.001159,-0.001778,0.262546,-0.393316,0.473360,27.376563,4.945334,27.819643,-0.001967,-0.427536,-0.006056,-2.544443
6.187932,0.341644,0.087087,0.352569,0.249591,0.004159,0.001201,-0.001732,0.291708,-0.396299,0.489434,24.600564,2.239203,24.702263,-0.001782,-0.447547,-0.020010,-3.585813
6.192090,0.342184,0.086518,0.352952,0.247652,0.004159,0.001353,-0.001724,0.308425,-0.412790,0.513342,18.706040,-3.515584,19.033530,-0.001939,-0.476881,-0.029334,-5.925629
6.196249,0.342546,0.085924,0.353158,0.245769,0.004159,0.001311,-0.001707,0.323399,-0.439677,0.545097,14.633212,-11.148302,18.396074,-0.001883,-0.509683,-0.032802,-7.799124
6.200408,0.343043,0.085267,0.353482,0.243623,0.004159,0.001399,-0.001821,0.336042,-0.469469,0.577643,10.660926,-17.594959,20.572747,-0.002146,-0.535461,-0.025778,-9.782426
6.204566,0.343553,0.084517,0.353797,0.241217,0.004159,0.001370,-0.002002,0.355927,-0.503152,0.616338,11.422664,-21.729135,24.548576,-0.002405,-0.580042,-0.044581,-10.776984
